data_x,data_y,data_z,vector_x,vector_y,vector_z,color
7.17051329399147,4.13989778051377,94.6384963187158,-7.17051329399147,-4.13989778051377,-94.6384963187158,0
7.17051329399147,-4.13989778051377,94.6384963187158,-7.17051329399147,4.13989778051377,-94.6384963187158,0
-7.17051329399147,-4.13989778051377,94.6384963187158,7.17051329399147,4.13989778051377,-94.6384963187158,1
-7.17051329399147,4.13989778051377,94.6384963187158,7.17051329399147,-4.13989778051377,-94.6384963187158,1
9.33664091803663,16.171536442066,93.1467044262468,-9.33664091803663,-16.171536442066,-93.1467044262468,0
16.171536442066,9.33664091803663,93.1467044262468,-16.171536442066,-9.33664091803663,-93.1467044262468,0
18.6732818360733,1.14340874150618e-15,93.1467044262468,-18.6732818360733,-1.14340874150618e-15,-93.1467044262468,0
16.171536442066,-9.33664091803663,93.1467044262468,-16.171536442066,9.33664091803663,-93.1467044262468,0
9.33664091803663,-16.171536442066,93.1467044262468,-9.33664091803663,16.171536442066,-93.1467044262468,0
-9.33664091803662,-16.171536442066,93.1467044262468,9.33664091803662,16.171536442066,-93.1467044262468,1
-16.171536442066,-9.33664091803664,93.1467044262468,16.171536442066,9.33664091803664,-93.1467044262468,1
-18.6732818360733,-3.43022622451853e-15,93.1467044262468,18.6732818360733,3.43022622451853e-15,-93.1467044262468,1
-16.171536442066,9.33664091803662,93.1467044262468,16.171536442066,-9.33664091803662,-93.1467044262468,1
-9.33664091803664,16.171536442066,93.1467044262468,9.33664091803664,-16.171536442066,-93.1467044262468,1
11.0360751200005,26.6434422300734,90.517026199928,-11.0360751200005,-26.6434422300734,-90.517026199928,0
20.392007845251,20.392007845251,90.517026199928,-20.392007845251,-20.392007845251,-90.517026199928,0
26.6434422300734,11.0360751200005,90.517026199928,-26.6434422300734,-11.0360751200005,-90.517026199928,0
28.8386540587725,1.76585826923968e-15,90.517026199928,-28.8386540587725,-1.76585826923968e-15,-90.517026199928,0
26.6434422300734,-11.0360751200005,90.517026199928,-26.6434422300734,11.0360751200005,-90.517026199928,0
20.392007845251,-20.392007845251,90.517026199928,-20.392007845251,20.392007845251,-90.517026199928,0
11.0360751200005,-26.6434422300734,90.517026199928,-11.0360751200005,26.6434422300734,-90.517026199928,0
-11.0360751200005,-26.6434422300734,90.517026199928,11.0360751200005,26.6434422300734,-90.517026199928,1
-20.392007845251,-20.392007845251,90.517026199928,20.392007845251,20.392007845251,-90.517026199928,1
-26.6434422300734,-11.0360751200005,90.517026199928,26.6434422300734,11.0360751200005,-90.517026199928,1
-28.8386540587725,-5.29757480771903e-15,90.517026199928,28.8386540587725,5.29757480771903e-15,-90.517026199928,1
-26.6434422300734,11.0360751200005,90.517026199928,26.6434422300734,-11.0360751200005,-90.517026199928,1
-20.392007845251,20.3920078452509,90.517026199928,20.392007845251,-20.3920078452509,-90.517026199928,1
-11.0360751200005,26.6434422300734,90.517026199928,11.0360751200005,-26.6434422300734,-90.517026199928,1
10.8894511041585,37.0860646639409,86.7815859637984,-10.8894511041585,-37.0860646639409,-86.7815859637984,0
20.8967036419173,32.5159055618899,86.7815859637984,-20.8967036419173,-32.5159055618899,-86.7815859637984,0
29.2110295280899,25.3115011707509,86.7815859637984,-29.2110295280899,-25.3115011707509,-86.7815859637984,0
35.1588515265783,16.0565094880514,86.7815859637984,-35.1588515265783,-16.0565094880514,-86.7815859637984,0
38.2583124721247,5.50071489836868,86.7815859637984,-38.2583124721247,-5.50071489836868,-86.7815859637984,0
38.2583124721247,-5.5007148983687,86.7815859637984,-38.2583124721247,5.5007148983687,-86.7815859637984,0
35.1588515265783,-16.0565094880514,86.7815859637984,-35.1588515265783,16.0565094880514,-86.7815859637984,0
29.2110295280899,-25.3115011707509,86.7815859637984,-29.2110295280899,25.3115011707509,-86.7815859637984,0
20.8967036419173,-32.5159055618899,86.7815859637984,-20.8967036419173,32.5159055618899,-86.7815859637984,0
10.8894511041585,-37.0860646639409,86.7815859637984,-10.8894511041585,37.0860646639409,-86.7815859637984,0
-10.8894511041584,-37.0860646639409,86.7815859637984,10.8894511041584,37.0860646639409,-86.7815859637984,1
-20.8967036419173,-32.5159055618899,86.7815859637984,20.8967036419173,32.5159055618899,-86.7815859637984,1
-29.2110295280899,-25.3115011707509,86.7815859637984,29.2110295280899,25.3115011707509,-86.7815859637984,1
-35.1588515265783,-16.0565094880514,86.7815859637984,35.1588515265783,16.0565094880514,-86.7815859637984,1
-38.2583124721247,-5.5007148983687,86.7815859637984,38.2583124721247,5.5007148983687,-86.7815859637984,1
-38.2583124721247,5.50071489836868,86.7815859637984,38.2583124721247,-5.50071489836868,-86.7815859637984,1
-35.1588515265783,16.0565094880514,86.7815859637984,35.1588515265783,-16.0565094880514,-86.7815859637984,1
-29.2110295280899,25.3115011707509,86.7815859637984,29.2110295280899,-25.3115011707509,-86.7815859637984,1
-20.8967036419173,32.5159055618899,86.7815859637984,20.8967036419173,-32.5159055618899,-86.7815859637984,1
-10.8894511041585,37.0860646639409,86.7815859637984,10.8894511041585,-37.0860646639409,-86.7815859637984,1
10.6793663089531,46.7893609553904,81.9860161041222,-10.6793663089531,-46.7893609553904,-81.9860161041222,0
20.8232245980252,43.2398714234306,81.9860161041222,-20.8232245980252,-43.2398714234306,-81.9860161041222,0
29.9229194555386,37.5221541843211,81.9860161041222,-29.9229194555386,-37.5221541843211,-81.9860161041222,0
37.5221541843211,29.9229194555386,81.9860161041222,-37.5221541843211,-29.9229194555386,-81.9860161041222,0
43.2398714234306,20.8232245980252,81.9860161041222,-43.2398714234306,-20.8232245980252,-81.9860161041222,0
46.7893609553904,10.6793663089531,81.9860161041222,-46.7893609553904,-10.6793663089531,-81.9860161041222,0
47.9926365536903,2.93870143690596e-15,81.9860161041222,-47.9926365536903,-2.93870143690596e-15,-81.9860161041222,0
46.7893609553904,-10.6793663089531,81.9860161041222,-46.7893609553904,10.6793663089531,-81.9860161041222,0
43.2398714234306,-20.8232245980252,81.9860161041222,-43.2398714234306,20.8232245980252,-81.9860161041222,0
37.5221541843211,-29.9229194555386,81.9860161041222,-37.5221541843211,29.9229194555386,-81.9860161041222,0
29.9229194555386,-37.5221541843211,81.9860161041222,-29.9229194555386,37.5221541843211,-81.9860161041222,0
20.8232245980252,-43.2398714234306,81.9860161041222,-20.8232245980252,43.2398714234306,-81.9860161041222,0
10.6793663089531,-46.7893609553904,81.9860161041222,-10.6793663089531,46.7893609553904,-81.9860161041222,0
-10.6793663089531,-46.7893609553904,81.9860161041222,10.6793663089531,46.7893609553904,-81.9860161041222,1
-20.8232245980252,-43.2398714234306,81.9860161041222,20.8232245980252,43.2398714234306,-81.9860161041222,1
-29.9229194555386,-37.5221541843211,81.9860161041222,29.9229194555386,37.5221541843211,-81.9860161041222,1
-37.5221541843211,-29.9229194555386,81.9860161041222,37.5221541843211,29.9229194555386,-81.9860161041222,1
-43.2398714234306,-20.8232245980252,81.9860161041222,43.2398714234306,20.8232245980252,-81.9860161041222,1
-46.7893609553904,-10.6793663089531,81.9860161041222,46.7893609553904,10.6793663089531,-81.9860161041222,1
-47.9926365536903,-8.81610431071787e-15,81.9860161041222,47.9926365536903,8.81610431071787e-15,-81.9860161041222,1
-46.7893609553904,10.6793663089531,81.9860161041222,46.7893609553904,-10.6793663089531,-81.9860161041222,1
-43.2398714234306,20.8232245980251,81.9860161041222,43.2398714234306,-20.8232245980251,-81.9860161041222,1
-37.5221541843211,29.9229194555386,81.9860161041222,37.5221541843211,-29.9229194555386,-81.9860161041222,1
-29.9229194555386,37.5221541843211,81.9860161041222,29.9229194555386,-37.5221541843211,-81.9860161041222,1
-20.8232245980252,43.2398714234306,81.9860161041222,20.8232245980252,-43.2398714234306,-81.9860161041222,1
-10.6793663089531,46.7893609553904,81.9860161041222,10.6793663089531,-46.7893609553904,-81.9860161041222,1
11.0708413249378,55.6568778039185,76.1888996211242,-11.0708413249378,-55.6568778039185,-76.1888996211242,0
21.7162364263575,52.427632504213,76.1888996211242,-21.7162364263575,-52.427632504213,-76.1888996211242,0
31.5270887405181,47.1836226891256,76.1888996211242,-31.5270887405181,-47.1836226891256,-76.1888996211242,0
40.1263727149755,40.1263727149755,76.1888996211242,-40.1263727149755,-40.1263727149755,-76.1888996211242,0
47.1836226891256,31.5270887405181,76.1888996211242,-47.1836226891256,-31.5270887405181,-76.1888996211242,0
52.427632504213,21.7162364263575,76.1888996211242,-52.427632504213,-21.7162364263575,-76.1888996211242,0
55.6568778039185,11.0708413249378,76.1888996211242,-55.6568778039185,-11.0708413249378,-76.1888996211242,0
56.7472605023561,3.47476754672957e-15,76.1888996211242,-56.7472605023561,-3.47476754672957e-15,-76.1888996211242,0
55.6568778039185,-11.0708413249378,76.1888996211242,-55.6568778039185,11.0708413249378,-76.1888996211242,0
52.427632504213,-21.7162364263575,76.1888996211242,-52.427632504213,21.7162364263575,-76.1888996211242,0
47.1836226891256,-31.527088740518,76.1888996211242,-47.1836226891256,31.527088740518,-76.1888996211242,0
40.1263727149755,-40.1263727149755,76.1888996211242,-40.1263727149755,40.1263727149755,-76.1888996211242,0
31.5270887405181,-47.1836226891255,76.1888996211242,-31.5270887405181,47.1836226891255,-76.1888996211242,0
21.7162364263576,-52.427632504213,76.1888996211242,-21.7162364263576,52.427632504213,-76.1888996211242,0
11.0708413249378,-55.6568778039185,76.1888996211242,-11.0708413249378,55.6568778039185,-76.1888996211242,0
-11.0708413249378,-55.6568778039185,76.1888996211242,11.0708413249378,55.6568778039185,-76.1888996211242,1
-21.7162364263575,-52.427632504213,76.1888996211242,21.7162364263575,52.427632504213,-76.1888996211242,1
-31.5270887405181,-47.1836226891256,76.1888996211242,31.5270887405181,47.1836226891256,-76.1888996211242,1
-40.1263727149755,-40.1263727149755,76.1888996211242,40.1263727149755,40.1263727149755,-76.1888996211242,1
-47.1836226891256,-31.5270887405181,76.1888996211242,47.1836226891256,31.5270887405181,-76.1888996211242,1
-52.427632504213,-21.7162364263575,76.1888996211242,52.427632504213,21.7162364263575,-76.1888996211242,1
-55.6568778039185,-11.0708413249378,76.1888996211242,55.6568778039185,11.0708413249378,-76.1888996211242,1
-56.7472605023561,-1.04243026401887e-14,76.1888996211242,56.7472605023561,1.04243026401887e-14,-76.1888996211242,1
-55.6568778039185,11.0708413249378,76.1888996211242,55.6568778039185,-11.0708413249378,-76.1888996211242,1
-52.427632504213,21.7162364263575,76.1888996211242,52.427632504213,-21.7162364263575,-76.1888996211242,1
-47.1836226891256,31.527088740518,76.1888996211242,47.1836226891256,-31.527088740518,-76.1888996211242,1
-40.1263727149755,40.1263727149755,76.1888996211242,40.1263727149755,-40.1263727149755,-76.1888996211242,1
-31.5270887405181,47.1836226891256,76.1888996211242,31.5270887405181,-47.1836226891256,-76.1888996211242,1
-21.7162364263576,52.427632504213,76.1888996211242,21.7162364263576,-52.427632504213,-76.1888996211242,1
-11.0708413249378,55.6568778039185,76.1888996211242,11.0708413249378,-55.6568778039185,-76.1888996211242,1
11.2539050364577,63.8240670329667,69.4610544751644,-11.2539050364577,-63.8240670329667,-69.4610544751644,0
22.1658658631334,60.9002159416189,69.4610544751644,-22.1658658631334,-60.9002159416189,-69.4610544751644,0
32.404328072027,56.1259426058813,69.4610544751644,-32.404328072027,-56.1259426058813,-69.4610544751644,0
41.6582011698334,49.6463109051612,69.4610544751644,-41.6582011698334,-49.6463109051612,-69.4610544751644,0
49.6463109051612,41.6582011698334,69.4610544751644,-49.6463109051612,-41.6582011698334,-69.4610544751644,0
56.1259426058813,32.404328072027,69.4610544751644,-56.1259426058813,-32.404328072027,-69.4610544751644,0
60.9002159416189,22.1658658631333,69.4610544751644,-60.9002159416189,-22.1658658631333,-69.4610544751644,0
63.8240670329667,11.2539050364577,69.4610544751644,-63.8240670329667,-11.2539050364577,-69.4610544751644,0
64.8086561440541,-1.04220267840358e-14,69.4610544751644,-64.8086561440541,1.04220267840358e-14,-69.4610544751644,0
63.8240670329667,-11.2539050364577,69.4610544751644,-63.8240670329667,11.2539050364577,-69.4610544751644,0
60.9002159416189,-22.1658658631334,69.4610544751644,-60.9002159416189,22.1658658631334,-69.4610544751644,0
56.1259426058813,-32.404328072027,69.4610544751644,-56.1259426058813,32.404328072027,-69.4610544751644,0
49.6463109051612,-41.6582011698334,69.4610544751644,-49.6463109051612,41.6582011698334,-69.4610544751644,0
41.6582011698334,-49.6463109051612,69.4610544751644,-41.6582011698334,49.6463109051612,-69.4610544751644,0
32.404328072027,-56.1259426058813,69.4610544751644,-32.404328072027,56.1259426058813,-69.4610544751644,0
22.1658658631333,-60.9002159416189,69.4610544751644,-22.1658658631333,60.9002159416189,-69.4610544751644,0
11.2539050364577,-63.8240670329667,69.4610544751644,-11.2539050364577,63.8240670329667,-69.4610544751644,0
-11.2539050364577,-63.8240670329667,69.4610544751644,11.2539050364577,63.8240670329667,-69.4610544751644,1
-22.1658658631333,-60.9002159416189,69.4610544751644,22.1658658631333,60.9002159416189,-69.4610544751644,1
-32.404328072027,-56.1259426058813,69.4610544751644,32.404328072027,56.1259426058813,-69.4610544751644,1
-41.6582011698334,-49.6463109051612,69.4610544751644,41.6582011698334,49.6463109051612,-69.4610544751644,1
-49.6463109051612,-41.6582011698334,69.4610544751644,49.6463109051612,41.6582011698334,-69.4610544751644,1
-56.1259426058813,-32.4043280720271,69.4610544751644,56.1259426058813,32.4043280720271,-69.4610544751644,1
-60.9002159416189,-22.1658658631333,69.4610544751644,60.9002159416189,22.1658658631333,-69.4610544751644,1
-63.8240670329667,-11.2539050364577,69.4610544751644,63.8240670329667,11.2539050364577,-69.4610544751644,1
-64.8086561440541,-1.19051569955786e-14,69.4610544751644,64.8086561440541,1.19051569955786e-14,-69.4610544751644,1
-63.8240670329667,11.2539050364577,69.4610544751644,63.8240670329667,-11.2539050364577,-69.4610544751644,1
-60.9002159416189,22.1658658631333,69.4610544751644,60.9002159416189,-22.1658658631333,-69.4610544751644,1
-56.1259426058813,32.404328072027,69.4610544751644,56.1259426058813,-32.404328072027,-69.4610544751644,1
-49.6463109051612,41.6582011698334,69.4610544751644,49.6463109051612,-41.6582011698334,-69.4610544751644,1
-41.6582011698334,49.6463109051612,69.4610544751644,41.6582011698334,-49.6463109051612,-69.4610544751644,1
-32.404328072027,56.1259426058813,69.4610544751644,32.404328072027,-56.1259426058813,-69.4610544751644,1
-22.1658658631333,60.9002159416189,69.4610544751644,22.1658658631333,-60.9002159416189,-69.4610544751644,1
-11.2539050364577,63.8240670329667,69.4610544751644,11.2539050364577,-63.8240670329667,-69.4610544751644,1
11.2755373306866,71.1909409003978,61.8846684698267,-11.2755373306866,-71.1909409003978,-61.8846684698267,0
22.2734335109288,68.5505796329533,61.8846684698267,-22.2734335109288,-68.5505796329533,-61.8846684698267,0
32.7228838368442,64.2222755886152,61.8846684698267,-32.7228838368442,-64.2222755886152,-61.8846684698267,0
42.3665881616714,58.3126059777726,61.8846684698267,-42.3665881616714,-58.3126059777726,-61.8846684698267,0
50.9670864793135,50.9670864793135,61.8846684698267,-50.9670864793135,-50.9670864793135,-61.8846684698267,0
58.3126059777726,42.3665881616714,61.8846684698267,-58.3126059777726,-42.3665881616714,-61.8846684698267,0
64.2222755886151,32.7228838368442,61.8846684698267,-64.2222755886151,-32.7228838368442,-61.8846684698267,0
68.5505796329533,22.2734335109288,61.8846684698267,-68.5505796329533,-22.2734335109288,-61.8846684698267,0
71.1909409003978,11.2755373306866,61.8846684698267,-71.1909409003978,-11.2755373306866,-61.8846684698267,0
72.0783449336875,4.41352572054396e-15,61.8846684698267,-72.0783449336875,-4.41352572054396e-15,-61.8846684698267,0
71.1909409003978,-11.2755373306866,61.8846684698267,-71.1909409003978,11.2755373306866,-61.8846684698267,0
68.5505796329533,-22.2734335109288,61.8846684698267,-68.5505796329533,22.2734335109288,-61.8846684698267,0
64.2222755886152,-32.7228838368442,61.8846684698267,-64.2222755886152,32.7228838368442,-61.8846684698267,0
58.3126059777726,-42.3665881616714,61.8846684698267,-58.3126059777726,42.3665881616714,-61.8846684698267,0
50.9670864793135,-50.9670864793135,61.8846684698267,-50.9670864793135,50.9670864793135,-61.8846684698267,0
42.3665881616714,-58.3126059777726,61.8846684698267,-42.3665881616714,58.3126059777726,-61.8846684698267,0
32.7228838368442,-64.2222755886151,61.8846684698267,-32.7228838368442,64.2222755886151,-61.8846684698267,0
22.2734335109288,-68.5505796329533,61.8846684698267,-22.2734335109288,68.5505796329533,-61.8846684698267,0
11.2755373306866,-71.1909409003978,61.8846684698267,-11.2755373306866,71.1909409003978,-61.8846684698267,0
-11.2755373306866,-71.1909409003978,61.8846684698267,11.2755373306866,71.1909409003978,-61.8846684698267,1
-22.2734335109288,-68.5505796329533,61.8846684698267,22.2734335109288,68.5505796329533,-61.8846684698267,1
-32.7228838368442,-64.2222755886152,61.8846684698267,32.7228838368442,64.2222755886152,-61.8846684698267,1
-42.3665881616714,-58.3126059777726,61.8846684698267,42.3665881616714,58.3126059777726,-61.8846684698267,1
-50.9670864793135,-50.9670864793135,61.8846684698267,50.9670864793135,50.9670864793135,-61.8846684698267,1
-58.3126059777726,-42.3665881616714,61.8846684698267,58.3126059777726,42.3665881616714,-61.8846684698267,1
-64.2222755886151,-32.7228838368442,61.8846684698267,64.2222755886151,32.7228838368442,-61.8846684698267,1
-68.5505796329533,-22.2734335109288,61.8846684698267,68.5505796329533,22.2734335109288,-61.8846684698267,1
-71.1909409003978,-11.2755373306867,61.8846684698267,71.1909409003978,11.2755373306867,-61.8846684698267,1
-72.0783449336875,-1.32405771616319e-14,61.8846684698267,72.0783449336875,1.32405771616319e-14,-61.8846684698267,1
-71.1909409003978,11.2755373306866,61.8846684698267,71.1909409003978,-11.2755373306866,-61.8846684698267,1
-68.5505796329533,22.2734335109288,61.8846684698267,68.5505796329533,-22.2734335109288,-61.8846684698267,1
-64.2222755886152,32.7228838368442,61.8846684698267,64.2222755886152,-32.7228838368442,-61.8846684698267,1
-58.3126059777726,42.3665881616714,61.8846684698267,58.3126059777726,-42.3665881616714,-61.8846684698267,1
-50.9670864793135,50.9670864793135,61.8846684698267,50.9670864793135,-50.9670864793135,-61.8846684698267,1
-42.3665881616714,58.3126059777726,61.8846684698267,42.3665881616714,-58.3126059777726,-61.8846684698267,1
-32.7228838368442,64.2222755886151,61.8846684698267,32.7228838368442,-64.2222755886151,-61.8846684698267,1
-22.2734335109288,68.5505796329533,61.8846684698267,22.2734335109288,-68.5505796329533,-61.8846684698267,1
-11.2755373306867,71.1909409003978,61.8846684698267,11.2755373306867,-71.1909409003978,-61.8846684698267,1
11.167092399962,77.6688336582461,53.5522952402454,-11.167092399962,-77.6688336582461,-53.5522952402454,0
22.106855001896,75.289033971932,53.5522952402454,-22.106855001896,-75.289033971932,-53.5522952402454,0
32.5965857868967,71.3765666695945,53.5522952402454,-32.5965857868967,-71.3765666695945,-53.5522952402454,0
42.4227440860674,66.0110783028851,53.5522952402454,-42.4227440860674,-66.0110783028851,-53.5522952402454,0
51.3852976527373,59.3017947421592,53.5522952402454,-51.3852976527373,-59.3017947421592,-53.5522952402454,0
59.3017947421592,51.3852976527373,53.5522952402454,-59.3017947421592,-51.3852976527373,-53.5522952402454,0
66.0110783028851,42.4227440860674,53.5522952402454,-66.0110783028851,-42.4227440860674,-53.5522952402454,0
71.3765666695945,32.5965857868967,53.5522952402454,-71.3765666695945,-32.5965857868967,-53.5522952402454,0
75.289033971932,22.106855001896,53.5522952402454,-75.289033971932,-22.106855001896,-53.5522952402454,0
77.6688336582461,11.167092399962,53.5522952402454,-77.6688336582461,-11.167092399962,-53.5522952402454,0
78.4675198696989,4.8047498522729e-15,53.5522952402454,-78.4675198696989,-4.8047498522729e-15,-53.5522952402454,0
77.6688336582461,-11.167092399962,53.5522952402454,-77.6688336582461,11.167092399962,-53.5522952402454,0
75.289033971932,-22.106855001896,53.5522952402454,-75.289033971932,22.106855001896,-53.5522952402454,0
71.3765666695945,-32.5965857868968,53.5522952402454,-71.3765666695945,32.5965857868968,-53.5522952402454,0
66.0110783028851,-42.4227440860674,53.5522952402454,-66.0110783028851,42.4227440860674,-53.5522952402454,0
59.3017947421592,-51.3852976527373,53.5522952402454,-59.3017947421592,51.3852976527373,-53.5522952402454,0
51.3852976527373,-59.3017947421592,53.5522952402454,-51.3852976527373,59.3017947421592,-53.5522952402454,0
42.4227440860673,-66.0110783028851,53.5522952402454,-42.4227440860673,66.0110783028851,-53.5522952402454,0
32.5965857868967,-71.3765666695945,53.5522952402454,-32.5965857868967,71.3765666695945,-53.5522952402454,0
22.106855001896,-75.289033971932,53.5522952402454,-22.106855001896,75.289033971932,-53.5522952402454,0
11.167092399962,-77.6688336582461,53.5522952402454,-11.167092399962,77.6688336582461,-53.5522952402454,0
-11.167092399962,-77.6688336582461,53.5522952402454,11.167092399962,77.6688336582461,-53.5522952402454,1
-22.1068550018959,-75.2890339719321,53.5522952402454,22.1068550018959,75.2890339719321,-53.5522952402454,1
-32.5965857868967,-71.3765666695945,53.5522952402454,32.5965857868967,71.3765666695945,-53.5522952402454,1
-42.4227440860674,-66.0110783028851,53.5522952402454,42.4227440860674,66.0110783028851,-53.5522952402454,1
-51.3852976527373,-59.3017947421592,53.5522952402454,51.3852976527373,59.3017947421592,-53.5522952402454,1
-59.3017947421592,-51.3852976527373,53.5522952402454,59.3017947421592,51.3852976527373,-53.5522952402454,1
-66.0110783028851,-42.4227440860673,53.5522952402454,66.0110783028851,42.4227440860673,-53.5522952402454,1
-71.3765666695945,-32.5965857868967,53.5522952402454,71.3765666695945,32.5965857868967,-53.5522952402454,1
-75.289033971932,-22.106855001896,53.5522952402454,75.289033971932,22.106855001896,-53.5522952402454,1
-77.6688336582461,-11.167092399962,53.5522952402454,77.6688336582461,11.167092399962,-53.5522952402454,1
-78.4675198696989,-1.44142495568187e-14,53.5522952402454,78.4675198696989,1.44142495568187e-14,-53.5522952402454,1
-77.6688336582461,11.167092399962,53.5522952402454,77.6688336582461,-11.167092399962,-53.5522952402454,1
-75.2890339719321,22.1068550018959,53.5522952402454,75.2890339719321,-22.1068550018959,-53.5522952402454,1
-71.3765666695945,32.5965857868968,53.5522952402454,71.3765666695945,-32.5965857868968,-53.5522952402454,1
-66.0110783028851,42.4227440860673,53.5522952402454,66.0110783028851,-42.4227440860673,-53.5522952402454,1
-59.3017947421592,51.3852976527373,53.5522952402454,59.3017947421592,-51.3852976527373,-53.5522952402454,1
-51.3852976527373,59.3017947421592,53.5522952402454,51.3852976527373,-59.3017947421592,-53.5522952402454,1
-42.4227440860673,66.0110783028851,53.5522952402454,42.4227440860673,-66.0110783028851,-53.5522952402454,1
-32.5965857868967,71.3765666695945,53.5522952402454,32.5965857868967,-71.3765666695945,-53.5522952402454,1
-22.106855001896,75.289033971932,53.5522952402454,22.106855001896,-75.289033971932,-53.5522952402454,1
-11.167092399962,77.6688336582461,53.5522952402454,11.167092399962,-77.6688336582461,-53.5522952402454,1
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
